date,GSPC,FTSE,HSI,N100
2006-04-05,1311.560059,6044.100098,16100.089844,897.669983
2006-04-06,1309.040039,6045.700195,16411.130859,899.039978
2006-04-07,1295.5,6026.100098,16471.779297,893.059998
2006-04-10,1296.619995,6067,16521.589844,894.840027
2006-04-11,1286.569946,6016.5,16475.810547,882.919983
2006-04-12,1288.119995,6000.799805,16310.759766,880.080017
2006-04-13,1289.119995,6029.399902,16429.449219,882.619995
2006-04-17,1285.329956,6029.399902,16429.449219,882.619995
2006-04-18,1307.280029,6044.100098,16637.529297,881.809998
2006-04-19,1309.930054,6089.799805,16830.439453,891.72998
2006-04-20,1311.459961,6081.399902,16944.339844,898.349976
2006-04-21,1311.280029,6132.700195,16912.150391,906.900024
2006-04-24,1308.109985,6098.700195,16705.669922,903.419983
2006-04-25,1301.73999,6086.600098,16577.769531,905.469971
2006-04-26,1305.410034,6104.299805,16672.660156,907.460022
2006-04-27,1309.719971,6060,16742.849609,900.609985
2006-04-28,1310.609985,6023.100098,16661.300781,894.150024
2006-05-01,1305.189941,6023.100098,16661.300781,894.150024
2006-05-02,1313.209961,6082.100098,16868.039063,899.640015
2006-05-03,1308.119995,6010,17026.980469,892.099976
2006-05-04,1312.25,6036.899902,17013.929688,898.119995
2006-05-05,1325.76001,6091.700195,17013.929688,906.840027
2006-05-08,1324.660034,6067.100098,17301.789063,908.130005
2006-05-09,1325.140015,6105.600098,17133.990234,911.400024
2006-05-10,1322.849976,6083.399902,17080.589844,905.280029
2006-05-11,1305.920044,6042,17140.779297,902.159973
2006-05-12,1291.23999,5912.100098,16901.849609,881.359985
2006-05-15,1294.5,5841.299805,16494.839844,866.98999
2006-05-16,1292.079956,5846.200195,16393.109375,868.140015
2006-05-17,1270.319946,5675.5,16615.550781,840.830017
2006-05-18,1261.810059,5671.600098,16266.519531,838.090027
2006-05-19,1267.030029,5657.399902,16313.360352,842.450012
2006-05-22,1262.069946,5532.700195,15805.519531,819.210022
2006-05-23,1256.579956,5678.700195,15864.55957,839.75
2006-05-24,1258.569946,5587.100098,15822.639648,831.320007
2006-05-25,1272.880005,5677.700195,15696.889648,842.659973
2006-05-26,1280.160034,5791,15895.099609,858.090027
2006-05-29,1280.160034,5791,15963.769531,855.109985
2006-05-30,1259.869995,5652,15857.889648,833.849976
2006-05-31,1270.089966,5723.799805,15857.889648,842.609985
2006-06-01,1285.709961,5749.700195,15645.269531,845.25
2006-06-02,1288.219971,5764.600098,15912.709961,846.429993
2006-06-05,1265.290039,5762.100098,16016.230469,839.75
2006-06-06,1263.849976,5669.799805,15973.110352,821.340027
2006-06-07,1256.150024,5706.299805,15816.549805,826.590027
2006-06-08,1257.930054,5562.899902,15450.110352,803.309998
2006-06-09,1252.300049,5655.200195,15628.69043,815.869995
2006-06-12,1237.439941,5620.899902,15621.44043,808.539978
2006-06-13,1223.689941,5519.600098,15234.419922,791.210022
2006-06-14,1230.040039,5506.799805,15247.919922,789.440002
2006-06-15,1256.160034,5619.299805,15435.080078,809.169983
2006-06-16,1251.540039,5597.399902,15842.650391,803.659973
2006-06-19,1240.130005,5626.100098,15768.860352,808.580017
2006-06-20,1240.119995,5658.200195,15608.969727,814.219971
2006-06-21,1252.199951,5665,15659.360352,815.349976
2006-06-22,1245.599976,5684.100098,15826.700195,819.960022
2006-06-23,1244.5,5692.100098,15808.80957,822.02002
2006-06-26,1250.560059,5681.200195,15804.80957,821.22998
2006-06-27,1239.199951,5652.299805,15774.700195,815.809998
2006-06-28,1246,5678.600098,15742.660156,816.549988
2006-06-29,1272.869995,5791.5,15865.219727,832.700012
2006-06-30,1270.199951,5833.399902,16267.620117,847.340027
2006-07-03,1280.189941,5884.399902,16326.660156,850.859985
2006-07-04,1280.189941,5883.5,16368.980469,851.369995
2006-07-05,1270.910034,5826.700195,16267.179688,840.469971
2006-07-06,1274.079956,5890,16440.990234,846.530029
2006-07-07,1265.47998,5888.899902,16459.779297,844.5
2006-07-10,1267.339966,5896.899902,16603.810547,848.690002
2006-07-11,1272.430054,5857.299805,16490.130859,839.080017
2006-07-12,1258.599976,5860.600098,16522.210938,843.530029
2006-07-13,1242.280029,5765,16305.480469,830.780029
2006-07-14,1236.199951,5707.600098,16135.709961,819.710022
2006-07-17,1234.48999,5701,16064.820313,815.119995
2006-07-18,1236.859985,5681.700195,16043.94043,813.090027
2006-07-19,1259.810059,5778,16097.540039,831.820007
2006-07-20,1249.130005,5770.899902,16472.619141,834.919983
2006-07-21,1240.290039,5719.700195,16464.179688,828.070007
2006-07-24,1260.910034,5833.899902,16480.589844,844.159973
2006-07-25,1268.880005,5851.200195,16583.859375,846.190002
2006-07-26,1268.400024,5877.100098,16617.240234,849.640015
2006-07-27,1263.199951,5929.5,16916.769531,859.369995
2006-07-28,1278.550049,5974.899902,16955.039063,864.030029
2006-07-31,1276.660034,5928.299805,16971.339844,860.659973
2006-08-01,1270.920044,5880.799805,16911.369141,852.599976
2006-08-02,1277.410034,5932.100098,17032.75,864.309998
2006-08-03,1280.27002,5838.399902,17048.419922,856.900024
2006-08-04,1279.359985,5889.399902,16887.800781,867.289978
2006-08-07,1275.77002,5828.799805,16953.550781,856.280029
2006-08-08,1271.47998,5818.100098,17048.199219,857.140015
2006-08-09,1265.949951,5860.5,17346.580078,864.27002
2006-08-10,1271.810059,5823.399902,17222.140625,857.460022
2006-08-11,1266.73999,5820.100098,17249.949219,858.789978
2006-08-14,1268.209961,5870.899902,17290.009766,868.070007
2006-08-15,1285.579956,5897.899902,17274.070313,878.599976
2006-08-16,1295.430054,5896.600098,17451.029297,882.289978
2006-08-17,1297.47998,5900.399902,17373.050781,882.460022
2006-08-18,1302.300049,5903.399902,17330.699219,882.25
2006-08-21,1297.52002,5915.200195,17007.880859,878.659973
2006-08-22,1298.819946,5902.600098,17149.75,881.48999
2006-08-23,1292.98999,5860,17088.390625,875
2006-08-24,1296.060059,5869.100098,16883.039063,879.280029
2006-08-25,1295.089966,5878.600098,16955.449219,879.75
2006-08-28,1301.780029,5878.600098,16922.289063,885.179993
2006-08-29,1304.280029,5888.299805,17083.279297,887.039978
2006-08-30,1305.369995,5929.299805,17284.710938,890.659973
2006-08-31,1303.819946,5906.100098,17392.269531,887.179993
2006-09-01,1311.01001,5949.200195,17423.720703,889.840027
2006-09-04,1311.01001,5986.600098,17513.880859,892.880005
2006-09-05,1313.25,5981.700195,17438.800781,888.590027
2006-09-06,1300.26001,5929.299805,17258.509766,879.659973
2006-09-07,1294.02002,5858.100098,17096.439453,871.909973
2006-09-08,1298.920044,5879.299805,17145.759766,873.919983
2006-09-11,1299.540039,5850.799805,16948.589844,871.580017
2006-09-12,1313,5895.5,17075.400391,882.969971
2006-09-13,1318.069946,5892.200195,17210.039063,885.710022
2006-09-14,1316.280029,5877.200195,17183.449219,884.72998
2006-09-15,1319.660034,5877,17237.650391,889.039978
2006-09-18,1321.180054,5890.299805,17387.210938,889.929993
2006-09-19,1317.640015,5831.799805,17346.699219,884.27002
2006-09-20,1325.180054,5866.200195,17512.960938,895.380005
2006-09-21,1318.030029,5896.700195,17619.970703,897.780029
2006-09-22,1314.780029,5822.299805,17600.650391,888.51001
2006-09-25,1326.369995,5798.299805,17546.039063,889.5
2006-09-26,1336.349976,5873.600098,17308.080078,901.140015
2006-09-27,1336.589966,5930.100098,17521.509766,905.210022
2006-09-28,1338.880005,5971.299805,17530.570313,906.900024
2006-09-29,1335.849976,5960.799805,17543.050781,907.080017
2006-10-02,1331.319946,5957.799805,17543.050781,906.469971
2006-10-03,1334.109985,5937.100098,17606.529297,903.109985
2006-10-04,1350.199951,5966.5,17629.210938,908.690002
2006-10-05,1353.219971,6004.5,17907.669922,913.669983
2006-10-06,1349.589966,6001.200195,17903.390625,913.049988
2006-10-09,1350.660034,6030.899902,17675.240234,914.080017
2006-10-10,1353.420044,6072.700195,17823.699219,918.940002
2006-10-11,1349.949951,6073.5,17862.789063,919.27002
2006-10-12,1362.829956,6121.299805,17873.089844,925.47998
2006-10-13,1365.619995,6157.299805,17988.859375,924.840027
2006-10-16,1369.060059,6172.399902,18010.199219,926.130005
2006-10-17,1364.050049,6108.600098,18014.839844,915.669983
2006-10-18,1365.800049,6150.399902,18048.089844,924.02002
2006-10-19,1366.959961,6156,17986.970703,924.340027
2006-10-20,1368.599976,6155.200195,18113.550781,925.390015
2006-10-23,1377.02002,6166.100098,18089.849609,930.809998
2006-10-24,1377.380005,6182.5,18153.410156,930.219971
2006-10-25,1382.219971,6214.600098,18157.939453,933.450012
2006-10-26,1389.079956,6184.799805,18353.740234,935.549988
2006-10-27,1377.339966,6160.899902,18297.550781,929.900024
2006-10-30,1377.930054,6126.799805,18297.550781,925.580017
2006-10-31,1377.939941,6129.200195,18324.349609,924.099976
2006-11-01,1367.810059,6149.600098,18453.650391,926.640015
2006-11-02,1367.339966,6149.299805,18714.779297,919.01001
2006-11-03,1364.300049,6148.100098,18749.689453,923.919983
2006-11-06,1379.780029,6224.5,18936.550781,935.02002
2006-11-07,1382.839966,6244,18939.310547,940.419983
2006-11-08,1385.719971,6239,18811.240234,941.130005
2006-11-09,1378.329956,6231.5,18952.859375,940.969971
2006-11-10,1380.900024,6208.399902,18891.140625,941.25
2006-11-13,1384.420044,6194.200195,18868.539063,947.650024
2006-11-14,1393.219971,6186.600098,18878.419922,945.330017
2006-11-15,1396.569946,6229.799805,19093,951.25
2006-11-16,1399.76001,6254.899902,19154.070313,951
2006-11-17,1401.199951,6192,19182.710938,942.469971
2006-11-20,1400.5,6204.5,18954.630859,943.650024
2006-11-21,1402.810059,6202.600098,19008.300781,944.880005
2006-11-22,1406.089966,6160.299805,19250.789063,943.179993
2006-11-23,1406.089966,6140,19265.320313,938.200012
2006-11-24,1400.949951,6122.100098,19260.300781,933.340027
2006-11-27,1381.959961,6050.100098,19204.009766,920.659973
2006-11-28,1386.719971,6025.899902,18639.529297,918.98999
2006-11-29,1399.47998,6084.399902,18780.929688,930.109985
2006-11-30,1400.630005,6048.899902,18960.480469,921.72998
2006-12-01,1396.709961,6021.5,18690.820313,913.559998
2006-12-04,1409.119995,6050.399902,18702.730469,919.179993
2006-12-05,1414.76001,6086.399902,18944.189453,929.369995
2006-12-06,1412.900024,6090.399902,19026.359375,927.940002
2006-12-07,1407.290039,6131.5,18842.990234,931.719971
2006-12-08,1409.839966,6152.399902,18739.990234,932.77002
2006-12-11,1413.040039,6159.799805,18924.660156,938.900024
2006-12-12,1411.560059,6156.399902,18907.169922,940.710022
2006-12-13,1413.209961,6192.5,18718.189453,950.200012
2006-12-14,1425.48999,6228,18919.400391,955.840027
2006-12-15,1427.089966,6260,19110.650391,960.77002
2006-12-18,1422.47998,6247.399902,19192.910156,959.669983
2006-12-19,1425.550049,6204,18964.550781,954.650024
2006-12-20,1423.530029,6198.600098,19240.119141,958.400024
2006-12-21,1418.300049,6183.700195,19222.839844,958.01001
2006-12-22,1410.76001,6183.700195,19320.519531,949.299988
2006-12-26,1416.900024,6183.700195,19320.519531,949.299988
2006-12-27,1426.839966,6245.200195,19725.730469,962.330017
2006-12-28,1424.72998,6241,20001.910156,961.960022
2006-12-29,1418.300049,6241,19964.720703,962.840027
2007-01-02,1418.300049,6310.899902,20310.179688,974.369995
2007-01-03,1416.599976,6319,20413.390625,973.039978
2007-01-04,1418.339966,6287,20025.580078,967.419983
2007-01-05,1409.709961,6220.100098,20211.279297,957.669983
2007-01-08,1412.839966,6194.200195,20029.660156,958.690002
2007-01-09,1412.109985,6196.100098,19898.080078,962.5
2007-01-10,1414.849976,6160.700195,19568.339844,957.919983
2007-01-11,1423.819946,6230.100098,19385.369141,973.969971
2007-01-12,1430.72998,6239,19613.410156,975.900024
2007-01-15,1430.72998,6263.5,20068.560547,979.26001
2007-01-16,1431.900024,6215.700195,20027.949219,974.590027
2007-01-17,1430.619995,6204.5,20064.570313,971.609985
2007-01-18,1426.369995,6210.299805,20277.509766,970.039978
2007-01-19,1430.5,6237.200195,20327.720703,976.200012
2007-01-22,1422.949951,6218.399902,20772.220703,971.630005
2007-01-23,1427.98999,6227.600098,20769.699219,970.559998
2007-01-24,1440.130005,6314.799805,20821.050781,979.469971
2007-01-25,1423.900024,6269.299805,20669.830078,974.700012
2007-01-26,1422.180054,6228,20281.130859,969.919983
2007-01-29,1420.619995,6239.899902,20236.679688,974.609985
2007-01-30,1428.819946,6242,20460.460938,979.369995
2007-01-31,1438.23999,6203.100098,20106.419922,974.309998
2007-02-01,1445.939941,6282.200195,20430.160156,983.880005
2007-02-02,1448.390015,6310.899902,20563.679688,986.090027
2007-02-05,1446.98999,6317.899902,20455.619141,986.799988
2007-02-06,1448,6346.299805,20655.199219,988.119995
2007-02-07,1450.02002,6369.5,20679.689453,993.210022
2007-02-08,1448.310059,6346.399902,20735.050781,985.619995
2007-02-09,1438.060059,6382.799805,20677.660156,990.25
2007-02-12,1433.369995,6353.5,20593.410156,983.140015
2007-02-13,1444.26001,6381.799805,20132.25,989.140015
2007-02-14,1455.300049,6421.200195,20209.910156,994.890015
2007-02-15,1456.810059,6433.299805,20538.419922,995.690002
2007-02-16,1455.540039,6419.5,20567.910156,994.26001
2007-02-19,1455.540039,6444.399902,20567.910156,999.580017
2007-02-20,1459.680054,6412.299805,20567.910156,995.27002
2007-02-21,1457.630005,6357.100098,20651.419922,993.390015
2007-02-22,1456.380005,6380.899902,20809.230469,995.669983
2007-02-23,1451.189941,6401.5,20711.650391,996.289978
2007-02-26,1449.369995,6434.700195,20507.949219,1001.210022
2007-02-27,1399.040039,6286.100098,20147.869141,973.409973
2007-02-28,1406.819946,6171.5,19651.509766,960.25
2007-03-01,1403.170044,6116,19346.599609,950.130005
2007-03-02,1387.170044,6116.200195,19442.009766,946.929993
2007-03-05,1374.119995,6058.700195,18664.880859,938.549988
2007-03-06,1395.410034,6138.5,19058.560547,945.669983
2007-03-07,1391.969971,6156.5,18918.640625,951.590027
2007-03-08,1401.890015,6227.700195,19175.169922,963.369995
2007-03-09,1402.839966,6245.200195,19134.880859,966.200012
2007-03-12,1406.599976,6233.299805,19442.419922,961.179993
2007-03-13,1377.949951,6161.200195,19333.140625,951.390015
2007-03-14,1387.170044,6000.700195,18836.929688,928.340027
2007-03-15,1392.280029,6133.200195,18969.439453,945.419983
2007-03-16,1386.949951,6130.600098,18953.5,944.890015
2007-03-19,1402.060059,6189.399902,19266.740234,960.48999
2007-03-20,1410.939941,6220.299805,19356.900391,968.690002
2007-03-21,1435.040039,6256.799805,19516.410156,970.380005
2007-03-22,1434.540039,6318,19690.25,986.599976
2007-03-23,1436.109985,6339.399902,19692.640625,993.97998
2007-03-26,1437.5,6291.899902,19765.849609,984.75
2007-03-27,1428.609985,6292.600098,19706.789063,985.27002
2007-03-28,1417.22998,6267.200195,19553.869141,979.440002
2007-03-29,1422.530029,6324.200195,19821.779297,992.640015
2007-03-30,1420.859985,6308,19800.929688,992.320007
2007-04-02,1424.550049,6315.5,19809.699219,995.330017
2007-04-03,1437.77002,6366.100098,20002.699219,1005.73999
2007-04-04,1439.369995,6364.700195,20209.710938,1010.380005
2007-04-05,1443.76001,6397.299805,20209.710938,1011.059998
2007-04-09,1444.609985,6397.299805,20209.710938,1011.059998
2007-04-10,1448.390015,6417.799805,20347.869141,1015.900024
2007-04-11,1438.869995,6413.299805,20449.429688,1013.640015
2007-04-12,1447.800049,6416.399902,20380.210938,1010.599976
2007-04-13,1452.849976,6462.399902,20340.970703,1017.309998
2007-04-16,1468.329956,6516.200195,20757.529297,1029.77002
2007-04-17,1471.47998,6497.799805,20788.609375,1028.410034
2007-04-18,1472.5,6449.399902,20777.089844,1024.910034
2007-04-19,1470.72998,6440.600098,20299.710938,1022.25
2007-04-20,1484.349976,6486.799805,20566.589844,1037.319946
2007-04-23,1480.930054,6479.700195,20556.570313,1035.22998
2007-04-24,1480.410034,6429.5,20572.800781,1029.719971
2007-04-25,1495.420044,6462,20536.779297,1038.630005
2007-04-26,1494.25,6469.399902,20667.289063,1038.430054
2007-04-27,1494.069946,6418.700195,20526.5,1034.890015
2007-04-30,1482.369995,6449.200195,20318.980469,1037.790039
2007-05-01,1486.300049,6419.600098,20318.980469,1037.790039
2007-05-02,1495.920044,6484.5,20388.490234,1043
2007-05-03,1502.390015,6537.799805,20681.580078,1046.359985
2007-05-04,1505.619995,6603.700195,20841.080078,1055.329956
2007-05-07,1509.47998,6603.700195,20896.640625,1056.920044
2007-05-08,1507.719971,6550.399902,20706.349609,1050.109985
2007-05-09,1512.579956,6549.600098,20844.779297,1050.849976
2007-05-10,1491.469971,6524.100098,20746.269531,1043.209961
2007-05-11,1505.849976,6565.700195,20468.210938,1047.640015
2007-05-14,1503.150024,6555.5,20979.240234,1044.109985
2007-05-15,1501.189941,6568.700195,20868.150391,1047
2007-05-16,1514.140015,6559.5,20937.259766,1042.800049
2007-05-17,1512.75,6579.299805,20994.609375,1046.869995
2007-05-18,1522.75,6640.899902,20904.839844,1058.569946
2007-05-21,1525.099976,6636.799805,20927.75,1058.160034
2007-05-22,1524.119995,6606.600098,20843.919922,1060.109985
2007-05-23,1522.280029,6616.399902,20798.970703,1066.130005
2007-05-24,1507.51001,6565.5,20798.970703,1057.76001
2007-05-25,1515.72998,6570.600098,20520.660156,1058
2007-05-28,1515.72998,6570.600098,20529.759766,1060.51001
2007-05-29,1518.109985,6606.5,20469.589844,1057.77002
2007-05-30,1530.22998,6602.100098,20293.759766,1055.420044
2007-05-31,1530.619995,6621.5,20634.470703,1066.599976
2007-06-01,1536.339966,6676.700195,20602.869141,1076.119995
2007-06-04,1539.180054,6664.100098,20729.589844,1070.589966
2007-06-05,1530.949951,6632.799805,20842.150391,1062.859985
2007-06-06,1517.380005,6522.700195,20818.609375,1045.699951
2007-06-07,1490.719971,6505.100098,20800.160156,1033.619995
2007-06-08,1507.670044,6505.100098,20509.150391,1032.810059
2007-06-11,1509.119995,6567.5,20615.490234,1041.800049
2007-06-12,1493,6520.5,20636.390625,1036.609985
2007-06-13,1515.670044,6559.600098,20578.75,1040.949951
2007-06-14,1522.969971,6649.899902,20867.259766,1059.400024
2007-06-15,1532.910034,6732.399902,21017.050781,1069.849976
2007-06-18,1531.050049,6703.5,21582.890625,1066.390015
2007-06-19,1533.699951,6650.200195,21582.890625,1063.540039
2007-06-20,1512.839966,6649.299805,21684.669922,1068.640015
2007-06-21,1522.189941,6596,21954.669922,1062.199951
2007-06-22,1502.560059,6567.399902,21999.910156,1061.790039
2007-06-25,1497.73999,6588.399902,21822.349609,1058.410034
2007-06-26,1492.890015,6559.299805,21803.570313,1051.76001
2007-06-27,1506.339966,6527.600098,21705.560547,1049.099976
2007-06-28,1505.709961,6571.299805,21938.220703,1060.040039
2007-06-29,1503.349976,6607.899902,21772.730469,1066.219971
2007-07-02,1519.430054,6590.600098,21772.730469,1063.410034
2007-07-03,1524.869995,6639.799805,22151.140625,1069.630005
2007-07-04,1524.869995,6673.100098,22218.550781,1073.900024
2007-07-05,1525.400024,6635.200195,22252.990234,1066.030029
2007-07-06,1530.439941,6690.100098,22531.740234,1072.619995
2007-07-09,1531.849976,6712.700195,22817.429688,1072.630005
2007-07-10,1510.119995,6630.899902,22885.839844,1062.109985
2007-07-11,1518.76001,6615.100098,22607.019531,1058.380005
2007-07-12,1547.699951,6697.700195,22809.019531,1072.390015
2007-07-13,1552.5,6716.700195,23099.289063,1074.790039
2007-07-16,1549.52002,6697.700195,22953.939453,1077.52002
2007-07-17,1549.369995,6659.200195,23057.300781,1073.310059
2007-07-18,1546.170044,6567.100098,22841.919922,1059.25
2007-07-19,1553.079956,6640.200195,23016.199219,1068.329956
2007-07-20,1534.099976,6585.200195,23291.900391,1054.599976
2007-07-23,1541.569946,6624.399902,23365.560547,1062.459961
2007-07-24,1511.040039,6498.700195,23472.880859,1046.719971
2007-07-25,1518.089966,6454.299805,23362.179688,1035.97998
2007-07-26,1482.660034,6251.200195,23211.689453,1009.289978
2007-07-27,1458.949951,6215.200195,22570.410156,1001.580017
2007-07-30,1473.910034,6206.100098,22739.900391,1001.5
2007-07-31,1455.27002,6360.100098,23184.939453,1019.929993
2007-08-01,1465.810059,6250.600098,22455.359375,1002.150024
2007-08-02,1472.199951,6300.299805,22443.25,1006.469971
2007-08-03,1433.060059,6224.299805,22538.439453,992.890015
2007-08-06,1467.670044,6189.100098,21936.730469,982.5
2007-08-07,1476.709961,6308.799805,21907.990234,995.27002
2007-08-08,1497.48999,6393.899902,22536.669922,1015.400024
2007-08-09,1453.089966,6271.200195,22439.359375,994.289978
2007-08-10,1453.640015,6038.299805,21792.710938,965.72998
2007-08-13,1452.920044,6219,21891.099609,985.210022
2007-08-14,1426.540039,6143.5,22007.320313,971.719971
2007-08-15,1406.699951,6109.299805,21375.720703,966.700012
2007-08-16,1411.27002,5858.899902,20672.390625,934.049988
2007-08-17,1445.939941,6064.200195,20387.130859,952.27002
2007-08-20,1445.550049,6078.700195,21595.630859,961.090027
2007-08-21,1447.119995,6086.100098,21729.349609,962.919983
2007-08-22,1464.069946,6196,22346.880859,979.809998
2007-08-23,1462.5,6196.899902,22966.970703,981.440002
2007-08-24,1479.369995,6220.100098,22921.890625,988.280029
2007-08-27,1466.790039,6220.100098,23577.730469,991.809998
2007-08-28,1432.359985,6102.200195,23363.759766,974.299988
2007-08-29,1463.76001,6132.200195,23020.599609,979.530029
2007-08-30,1457.640015,6212,23484.539063,993.109985
2007-08-31,1473.98999,6303.299805,23984.140625,1003.859985
2007-09-03,1473.98999,6315.200195,23904.089844,1003.650024
2007-09-04,1489.420044,6376.799805,23886.070313,1008.429993
2007-09-05,1472.290039,6270.700195,24069.169922,990.140015
2007-09-06,1478.550049,6313.299805,24050.400391,994.75
2007-09-07,1453.550049,6191.200195,23982.609375,972.460022
2007-09-10,1451.699951,6134.100098,23999.699219,965.400024
2007-09-11,1471.48999,6280.700195,23952.240234,979.859985
2007-09-12,1471.560059,6306.200195,24310.140625,983.820007
2007-09-13,1483.949951,6363.899902,24537.019531,993.450012
2007-09-14,1484.25,6289.299805,24898.109375,989.650024
2007-09-17,1476.650024,6182.799805,24599.339844,976.280029
2007-09-18,1519.780029,6283.299805,24576.849609,992.349976
2007-09-19,1529.030029,6460,25554.640625,1018.190002
2007-09-20,1518.75,6429,25701.130859,1010.400024
2007-09-21,1525.75,6456.700195,25843.779297,1011.890015
2007-09-24,1517.72998,6465.899902,26551.939453,1010.22998
2007-09-25,1517.209961,6396.899902,26430.289063,1001.01001
2007-09-26,1525.420044,6433,26430.289063,1009.429993
2007-09-27,1531.380005,6486.399902,27065.150391,1016.640015
2007-09-28,1526.75,6466.799805,27142.470703,1015.070007
2007-10-01,1547.040039,6506.299805,27142.470703,1024.380005
2007-10-02,1546.630005,6500.399902,28199.75,1026.280029
2007-10-03,1539.589966,6535.200195,27479.939453,1027.469971
2007-10-04,1542.839966,6547.899902,26973.980469,1028.189941
2007-10-05,1557.589966,6595.799805,27831.519531,1034.959961
2007-10-08,1552.579956,6540.899902,27770.289063,1034.719971
2007-10-09,1565.150024,6615.399902,28228.039063,1043.189941
2007-10-10,1562.469971,6633,28569.330078,1042.51001
2007-10-11,1554.410034,6724.5,29133.019531,1046.02002
2007-10-12,1561.800049,6730.700195,28838.369141,1045.030029
2007-10-15,1548.709961,6644.5,29540.779297,1037.920044
2007-10-16,1538.530029,6614.299805,28954.550781,1033.290039
2007-10-17,1541.23999,6677.700195,29298.710938,1041.300049
2007-10-18,1540.079956,6609.399902,29465.050781,1034.390015
2007-10-19,1500.630005,6527.899902,29465.050781,1030.75
2007-10-22,1506.329956,6459.299805,28373.630859,1016.809998
2007-10-23,1519.589966,6514,29376.859375,1026.75
2007-10-24,1515.880005,6482,29333.529297,1020.530029
2007-10-25,1514.400024,6576.299805,29854.490234,1034.079956
2007-10-26,1535.280029,6661.299805,30405.220703,1037.839966
2007-10-29,1540.97998,6706,31586.900391,1043.630005
2007-10-30,1531.02002,6659,31638.220703,1038.199951
2007-10-31,1549.380005,6721.600098,31352.580078,1044.670044
2007-11-01,1508.439941,6586.100098,31492.880859,1027.410034
2007-11-02,1509.650024,6530.600098,30468.339844,1023.710022
2007-11-05,1502.170044,6461.399902,28942.320313,1017.210022
2007-11-06,1520.27002,6474.899902,29438.130859,1021.130005
2007-11-07,1475.619995,6385.100098,29708.929688,1014.23999
2007-11-08,1474.77002,6381.899902,28760.220703,1001.599976
2007-11-09,1453.699951,6304.899902,28783.410156,985.940002
2007-11-12,1439.180054,6337.899902,27665.730469,984.659973
2007-11-13,1481.050049,6362.399902,27803.349609,985.799988
2007-11-14,1470.579956,6432.100098,29166.009766,996.51001
2007-11-15,1451.150024,6359.600098,28751.210938,987.469971
2007-11-16,1458.73999,6291.200195,27614.429688,979.840027
2007-11-19,1433.27002,6120.799805,27460.169922,964.090027
2007-11-20,1439.699951,6226.5,27771.210938,973.929993
2007-11-21,1416.77002,6070.899902,26618.189453,954.549988
2007-11-22,1416.77002,6155.299805,26004.919922,960.590027
2007-11-23,1440.699951,6262.100098,26541.089844,977.030029
2007-11-26,1407.219971,6180.5,27626.619141,969.340027
2007-11-27,1428.22998,6140.700195,27210.210938,966.190002
2007-11-28,1469.02002,6306.200195,27371.240234,987.5
2007-11-29,1469.719971,6349.100098,28482.539063,991.25
2007-11-30,1481.140015,6432.5,28643.609375,1000.570007
2007-12-03,1472.420044,6386.600098,28658.419922,994.25
2007-12-04,1462.790039,6315.200195,28879.589844,981.109985
2007-12-05,1485.01001,6493.799805,29345.449219,998.47998
2007-12-06,1507.339966,6485.600098,29558.919922,1001.330017
2007-12-07,1504.660034,6554.899902,28842.470703,1007.859985
2007-12-10,1515.959961,6565.399902,28501.099609,1012.73999
2007-12-11,1477.650024,6536.899902,29226.839844,1008.960022
2007-12-12,1486.589966,6559.799805,28521.060547,1011.059998
2007-12-13,1488.410034,6364.200195,27744.449219,989.200012
2007-12-14,1467.949951,6397,27563.640625,993.929993
2007-12-17,1445.900024,6277.799805,26596.580078,980.26001
2007-12-18,1454.97998,6279.299805,26732.869141,979.400024
2007-12-19,1453,6284.5,27029.259766,976.369995
2007-12-20,1460.119995,6345.600098,27017.089844,979.72998
2007-12-21,1484.459961,6434.100098,27626.919922,993.369995
2007-12-24,1496.449951,6434.100098,28128.800781,996.289978
2007-12-26,1497.660034,6434.100098,28128.800781,996.289978
2007-12-27,1476.27002,6497.799805,27842.929688,997.26001
2007-12-28,1478.48999,6476.899902,27370.599609,996.72998
2007-12-31,1468.359985,6476.899902,27812.650391,995.22998
2008-01-02,1447.160034,6416.700195,27560.519531,984.950012
2008-01-03,1447.160034,6479.399902,26887.279297,983.059998
2008-01-04,1411.630005,6348.5,27519.689453,967.880005
2008-01-07,1416.180054,6335.700195,27179.490234,968.200012
2008-01-08,1390.189941,6356.5,27112.900391,971.789978
2008-01-09,1409.130005,6272.700195,27615.849609,960.25
2008-01-10,1420.329956,6222.700195,27230.859375,952.390015
2008-01-11,1401.02002,6202,26867.009766,945.460022
2008-01-14,1416.25,6215.700195,26468.130859,949.630005
2008-01-15,1380.949951,6025.600098,25837.779297,924.5
2008-01-16,1373.199951,5942.899902,24450.849609,914.169983
2008-01-17,1333.25,5902.399902,25114.980469,904.77002
2008-01-18,1325.189941,5901.700195,25201.869141,892.659973
2008-01-21,1325.189941,5578.200195,23818.859375,836.599976
2008-01-22,1310.5,5740.100098,21757.630859,851.450012
2008-01-23,1338.599976,5609.399902,24090.169922,819.340027
2008-01-24,1352.069946,5875.799805,23539.269531,868.349976
2008-01-25,1330.609985,5869,25122.369141,864.130005
2008-01-28,1353.959961,5788.899902,24053.609375,860.26001
2008-01-29,1362.300049,5885.200195,24291.800781,876.73999
2008-01-30,1355.810059,5837.299805,23653.689453,866.690002
