date,AAPL,AMZN,NFLX,MSFT
2011-09-07,47.609558,219.899994,30.857143,21.227549
2011-09-08,47.635601,217.259995,30.171429,21.407167
2011-09-09,46.809719,211.389999,29.138571,21.01527
2011-09-12,47.114777,216.559998,30.007143,21.137737
2011-09-13,47.695129,219.529999,29.821428,21.26021
2011-09-14,48.275471,222.570007,29.815714,21.635773
2011-09-15,48.729343,226.779999,24.178572,22.035824
2011-09-16,49.664333,239.300003,22.17,22.14197
2011-09-19,51.044514,241.690002,20.535715,22.215443
2011-09-20,51.270206,233.25,18.575714,22.027664
2011-09-21,51.107769,231.869995,18.357143,21.219385
2011-09-22,49.82803,223.229996,18.361429,20.460089
2011-09-23,50.135559,223.610001,18.48,20.460089
2011-09-26,49.995438,229.850006,18.888571,20.77034
2011-09-27,49.510563,224.210007,18.212856,20.958122
2011-09-28,49.231552,229.710007,18.162857,20.88464
2011-09-29,48.432957,222.440002,16.17,20.778509
2011-09-30,47.285904,216.229996,16.181429,20.321293
2011-10-03,46.452591,211.979996,16.178572,20.02737
2011-10-04,46.192177,212.5,16.414286,20.688694
2011-10-05,46.905209,219.5,17.108572,21.137737
2011-10-06,46.796078,221.509995,17.605715,21.505136
2011-10-07,45.857357,224.740005,16.744286,21.43166
2011-10-10,48.21471,231.320007,15.945714,21.995007
2011-10-11,49.638298,235.479996,15.522857,22.043989
2011-10-12,49.873898,236.809998,16.231428,22.011335
2011-10-13,50.647697,236.149994,16.715714,22.190956
2011-10-14,52.33046,246.710007,16.577143,22.264431
2011-10-17,52.081215,242.330002,16.761429,22.027664
2011-10-18,52.360218,243.880005,15.962857,22.297091000000002
2011-10-19,49.431206,231.529999,15.631429,22.150127
2011-10-20,49.020737,233.610001,15.925714,22.076645
2011-10-21,48.718178,234.779999,16.719999,22.174618
2011-10-24,50.317844,237.610001,16.977142,22.199118
2011-10-25,49.325802,227.149994,11.052857,21.88887
2011-10-26,49.676746,198.399994,11.342857,21.709251
2011-10-27,50.183929,206.779999,11.551429,22.2481
2011-10-28,50.216164,217.320007,12.02,22.027664
2011-10-31,50.195084,213.509995,11.725715,21.741907
2011-11-01,49.169544,212.100006,11.441428,21.219385
2011-11-02,49.281162,215.619995,11.912857,21.235708
2011-11-03,49.983025,218.289993,13.184286,21.660263
2011-11-04,49.632099,216.479996,12.86,21.43166
2011-11-07,49.568848,217,12.975715,21.880701
2011-11-08,50.374889,217.990005,12.924286,22.174618
2011-11-09,49.017017,211.220001,12.578571,21.390833
2011-11-10,47.76952,210.789993,12.16,21.456152
2011-11-11,47.695129,217.389999,12.535714,21.970516
2011-11-14,47.030453,218.929993,12.245714,21.848043
2011-11-15,48.21719,217.830002,12.325714,21.996113
2011-11-16,47.713711000000004,211.990005,11.597143,21.444971
2011-11-17,46.801037,204.520004,10.922857,21.009005
2011-11-18,46.494747,197.139999,11.151428,20.811577
2011-11-21,45.759399,189.25,10.638572,20.564804
2011-11-22,46.689438,192.339996,10.064285,20.392059
2011-11-23,45.5089,188.990005,9.785714,20.128826
2011-11-25,45.084801,182.399994,9.122857,19.988991
2011-11-28,46.641071,194.149994,9.992857,20.457865
2011-11-29,46.278976,188.389999,9.652857,20.433186
2011-11-30,47.395027,192.289993,9.218572,21.041897
2011-12-01,48.105583,197.130005,9.595715,20.795128
2011-12-02,48.325073,196.029999,9.481428,20.745777
2011-12-05,48.735531,196.240005,10.017143,21.140617
2011-12-06,48.480083,191.990005,9.734285,21.10771
2011-12-07,48.249424,195.320007,10.28,21.058357
2011-12-08,48.444118,190.479996,9.917143,20.893841
2011-12-09,48.81118,193.029999,10.127143,21.140617
2011-12-12,48.590443,189.520004,10.751429,20.984324
2011-12-13,48.21471,180.509995,10.301429,21.189974
2011-12-14,47.145782,180.210007,10.148571,21.050135
2011-12-15,46.990784,181.259995,9.96,21.025452
2011-12-16,47.248707,181.259995,9.974286,21.387392
2011-12-19,47.396271,179.330002,9.592857,21.000771
2011-12-20,49.100113,182.520004,10.2,21.412075
2011-12-21,49.162125,174.350006,10.138572,21.189974
2011-12-22,49.422523,179.029999,10.548572,21.231102
2011-12-23,50.015266,177.279999,10.374286,21.412075
2011-12-27,50.412094,176.270004,10.085714,21.420301
2011-12-28,49.929707,173.889999,9.885715,21.239328
2011-12-29,50.237251,173.860001,9.9,21.403845
2011-12-30,50.222366,173.100006,9.898571,21.354488
2012-01-03,50.994907,179.029999,10.32,22.020796
2012-01-04,51.26897,177.509995,11.492857,22.539021
2012-01-05,51.838169,177.610001,11.328571,22.769344
2012-01-06,52.380054,182.610001,12.327143,23.123066
2012-01-09,52.29697,178.559998,14.025714,22.818701
2012-01-10,52.484222,179.339996,13.69,22.900967
2012-01-11,52.398655,178.899994,13.164286,22.802252
2012-01-12,52.254814,175.929993,13.164286,23.032576
2012-01-13,52.05888,178.419998,13.482857,23.238224
2012-01-17,52.665272,181.660004,13.531428,23.24645
2012-01-18,53.212147,189.440002,14.077143,23.221771
2012-01-19,53.043495,194.449997,14.78,23.131289
2012-01-20,52.119652,190.929993,14.32,24.439213
2012-01-23,53.001335,186.089996,13.422857,24.45566
2012-01-24,52.133289,187,13.238571,24.13485
2012-01-25,55.388439,187.800003,13.577143,24.315825
2012-01-26,55.136707,193.320007,16.572857,24.266466
2012-01-27,55.465321,195.369995,17.684286,24.044367
2012-01-30,56.17588,192.149994,17.918571,24.356953
2012-01-31,56.606174,194.440002,17.171429,24.291142
2012-02-01,56.570229,179.460007,17.567142,24.58728
2012-02-02,56.437527,181.720001,17.714285,24.636635
2012-02-03,57.00301,187.679993,18.061428,24.875191
2012-02-06,57.534985,183.139999,18.464285,24.842279
2012-02-07,58.137642,184.190002,18.268572,24.965668
2012-02-08,59.11108,185.479996,17.714285,25.220673
2012-02-09,61.155975,184.979996,17.834286,25.311155
2012-02-10,61.186947,185.539993,17.704287,25.08906
2012-02-13,62.325325,191.589996,16.9,25.154863
2012-02-14,63.176003,191.300003,17.581429,25.047222
2012-02-15,61.713982,184.470001,17.437143,24.881622
2012-02-16,62.276939,179.929993,17.415714,25.908352
2012-02-17,62.2658,182.5,17.407143,25.875235
2012-02-21,63.844391,182.259995,16.771429,26.032551
2012-02-22,63.619949,180.580002,16.057142,25.891792
2012-02-23,64.035378,178.889999,16.141428,25.974592
2012-02-24,64.781898,179.130005,15.952857,26.065668
2012-02-27,65.197319,178.529999,15.63,25.958031
2012-02-28,66.393959,183.800003,16.188572,26.388596
2012-02-29,67.265724,179.690002,15.818571,26.280954
2012-03-01,67.517464,180.039993,16.107143,26.736357
2012-03-02,67.605492,179.300003,16.442858,26.562479
2012-03-05,66.114967,180.259995,15.83,26.330631
2012-03-06,65.755348,181.089996,15.304286,26.131912
2012-03-07,65.808655,183.770004,15.027143,26.36376
2012-03-08,67.209908,187.639999,15.438571,26.504519
2012-03-09,67.604279,184.320007,15.59,26.487959
2012-03-12,68.451202,183.389999,15.171429,26.529362
2012-03-13,70.447701,184.589996,15.192857,27.051001
2012-03-14,73.111374,182.259995,15.035714,27.133808
2012-03-15,72.612862,184.429993,15.738571,27.200039
2012-03-16,72.61409,185.050003,15.708571,26.99304
2012-03-19,74.539894,185.520004,16.332857,26.661844
2012-03-20,75.142578,192.330002,16.431429,26.487959
2012-03-21,74.713524,191.729996,17.157143,26.421713
2012-03-22,74.321663,192.399994,16.961428,26.496241
2012-03-23,73.913658,195.039993,17.17,26.504519
2012-03-26,75.269066,202.869995,17.427143,26.984766
2012-03-27,76.199097,205.440002,17.238571,26.926798
2012-03-28,76.58847,201.160004,16.972857,26.653559
2012-03-29,75.626198,204.610001,16.435715,26.5956
2012-03-30,74.347702,202.509995,16.434286,26.711521
2012-04-02,76.71373,198.050003,16.281429,26.736357
2012-04-03,78.039345,199.660004,16.137142,26.44656
2012-04-04,77.418076,193.990005,15.751429,25.842106
2012-04-05,78.580025,194.389999,15.785714,26.098789
2012-04-09,78.89621,191.869995,15.24,25.751032
2012-04-10,77.930214,186.979996,14.56,25.229387
2012-04-11,77.652458,187.970001,14.258572,25.130032
2012-04-12,77.227119,190.690002,14.894286,25.65167
2012-04-13,75.052063,188.460007,14.881429,25.510906
2012-04-16,71.939499,185.5,14.45,25.734476
2012-04-17,75.606346,188.389999,15.288571,26.032551
2012-04-18,75.437706,191.070007,15.28,25.784149
2012-04-19,72.845993000000007,191.100006,15.298572,25.676514
2012-04-20,71.052872,189.979996,15.158571,26.844006
2012-04-23,70.894127,188.240005,14.548572,26.5956
2012-04-24,69.477982,190.330002,12.525714,26.429993
2012-04-25,75.643555,194.419998,12.335714,26.661844
2012-04-26,75.35833,195.990005,12.152857,26.587317
2012-04-27,74.775505,226.850006,11.962857,26.479673
2012-04-30,72.416931,231.899994,11.448571,26.512798
2012-05-01,72.1875,230.039993,11.622857,26.504519
2012-05-02,72.66494,230.25,11.747143,26.330631
2012-05-03,72.149063,229.449997,10.852858,26.297516
2012-05-04,70.094284,223.990005,10.448571,25.65167
2012-05-07,70.618835,225.160004,10.492857,25.378426
2012-05-08,70.457634,223.899994,10.398571,25.254229
2012-05-09,70.581635,222.979996,10.621428,25.469513
2012-05-10,70.747803,226.690002,10.345715,25.452951
2012-05-11,70.275345,227.679993,11.054286,25.800713
2012-05-14,69.222549,222.929993,10.994286,25.403267
2012-05-15,68.596275,224.389999,11.068571,25.178238
2012-05-16,67.717102,224.059998,10.6,24.919872
2012-05-17,65.737991,218.360001,10.281428,24.769852
2012-05-18,65.77021,213.850006,9.994286,24.394806
2012-05-21,69.601997,218.110001,10.248571,24.794863
2012-05-22,69.06752,215.330002,9.672857,24.803186
2012-05-23,70.752777,217.279999,10.272857,24.261457
2012-05-24,70.102989,215.240005,10.038571,24.228115
2012-05-25,69.727234,212.889999,10.031428,24.219776
2012-05-29,70.964836,214.75,9.92,24.636501
2012-05-30,71.82048,209.229996,9.62,24.453144
2012-05-31,71.641876,212.910004,9.062857,24.328133
2012-06-01,69.56604,208.220001,8.992857,23.711386
2012-06-04,69.97525,214.570007,9.285714,23.794737
2012-06-05,69.794205,213.210007,9.261429,23.761393
2012-06-06,70.864388,217.639999,9.411428,24.461477
2012-06-07,70.896614,218.800003,9.234285,24.361462
2012-06-08,71.963058,218.479996,9.377143,24.711512
2012-06-11,70.828438,216.5,9,24.08643
2012-06-12,71.447174,216.419998,9.002857,24.411472
2012-06-13,70.951164,214.729996,8.975715,24.278118
2012-06-14,70.873047,214.449997,8.951428,24.453144
2012-06-15,71.195473,218.350006,9.398571,25.019886
2012-06-18,72.640114,222.660004,9.532857,24.869865
2012-06-19,72.84227,224.029999,9.975715,25.586628
2012-06-20,72.635178,223.020004,9.737143,25.778318
2012-06-21,71.634453,220.570007,9.405714,25.1199
2012-06-22,72.1838,222.160004,9.694285,25.586628
2012-06-25,70.778801,220.070007,9.575714,24.894865
2012-06-26,70.935043,225.610001,9.542857,25.019886
2012-06-27,71.241348,225.619995,9.498571,25.144907
2012-06-28,70.565521,221.309998,9.622857,24.928211
2012-06-29,72.419403,228.350006,9.784286,25.494946
2012-07-02,73.475929,229.320007,9.692857,25.469946
2012-07-03,74.33033,229.529999,10.291429,25.636631
2012-07-05,75.636093,227.059998,11.674286,25.586628
2012-07-06,75.132645,225.050003,11.698571,25.161566
2012-07-09,76.125954,225.050003,11.855714,25.003218
2012-07-10,75.4216,219.5,11.461429,24.786518
2012-07-11,74.952843,218.369995,11.662857,24.419807
2012-07-12,74.267082,215.360001,12.138572,23.861404
2012-07-13,75.019798,218.389999,12.128572,24.49482
2012-07-16,75.260384,216.009995,11.854285,24.536497
2012-07-17,75.264091,216.929993,11.682858,24.719845
2012-07-18,75.179779,217.470001,11.61,25.378258
2012-07-19,76.179276,226.169998,11.874286,25.561623
2012-07-20,74.936729,228.289993,11.688571,25.103233
2012-07-23,74.878433,226.009995,11.42,24.403141
2012-07-24,74.517601,223.039993,11.484285,24.294792
2012-07-25,71.299644,217.050003,8.611428,24.028091
2012-07-26,71.288452,220.009995,8.144286,24.30312
2012-07-27,72.563248,237.320007,8.417143,24.803186
2012-07-30,73.787193,236.089996,8.25,24.703178
2012-07-31,75.737808,233.300003,8.121428,24.561493
2012-08-01,75.247986,232.089996,7.785714,24.511488
2012-08-02,75.369507,230.809998,7.695714,24.328133
2012-08-03,76.350395,234.970001,7.701428,24.794863
2012-08-06,77.199837,233.990005,8.112857,24.961546
2012-08-07,76.996452,236.559998,8.271428,25.219912
2012-08-08,76.866241,234.380005,8.257143,25.278255
2012-08-09,77.304634,234.059998,8.272857,25.419937
2012-08-10,77.425423,232.75,8.557143,25.353266
2012-08-13,78.459106,232.440002,8.558572,25.328255
2012-08-14,78.669563,233.190002,8.822857,25.277922
2012-08-15,78.562454,237.419998,9.037143,25.336651
2012-08-16,79.248688,241.550003,9.187143,25.82325
2012-08-17,80.714493,241.169998,9.098572,25.923918
2012-08-20,82.836609,240.350006,9.177143,25.78969
2012-08-21,81.704552,239.449997,9.371428,25.840017
2012-08-22,83.299904,243.100006,9.342857,25.621893
2012-08-23,82.522774,241.199997,9.15,25.386988
2012-08-24,82.596268,245.740005,9.022857,25.638676
2012-08-27,84.147995,243.919998,8.912857,25.747744
2012-08-28,84.038406,246.110001,8.992857,25.697403
2012-08-29,83.87278,247.119995,9.062857,25.714178
2012-08-30,82.677208,246.220001,8.64,25.437325
2012-08-31,82.847824,248.270004,8.531428,25.856806
2012-09-04,84.059593,247.880005,7.99,25.496048
2012-09-05,83.469276,246.220001,7.851429,25.496048
2012-09-06,84.221489,251.380005,8.092857,26.301453
2012-09-07,84.740822,259.140015,8.094286,25.965872
2012-09-10,82.536484,257.089996,7.988572,25.772911
2012-09-11,82.26873,255.669998,8.165714,25.831635
2012-09-12,83.41449,255.630005,8.172857,25.82325
2012-09-13,85.057144,260.23999,8.285714,25.957478
2012-09-14,86.090805,261.269989,8.645715,26.183994
2012-09-17,87.149361,258,8.145715,26.183994
2012-09-18,87.414642,258.75,8.008572,26.158833
2012-09-19,87.438324,261.679993,8.148571,26.049767
2012-09-20,87.014877,260.809998,8.391429,26.385347
2012-09-21,87.188019,257.470001,8.255714,26.167223
2012-09-24,86.029793,254.800003,8.055715,25.82325
2012-09-25,83.881493,252.460007,7.685714,25.496048
2012-09-26,82.840378,249.669998,7.875714,25.311481
2012-09-27,84.850403,256.589996,7.935714,25.303083
2012-09-28,83.079475,254.320007,7.777143,24.967503
2012-10-01,82.119278,252.009995,8.007143,24.74099
2012-10-02,82.358391,250.600006,8.065714,24.883606
2012-10-03,83.621208,255.919998,8.94,25.051405
2012-10-04,83.042099,260.470001,9.524285,25.194025
2012-10-05,81.272423,258.51001,9.508572,25.043016
2012-10-08,79.476555,259.059998,10.502857,24.984283
2012-10-09,79.187637,250.960007,9.361428,24.564806
2012-10-10,79.817818,244.990005,9.357142,24.313116
2012-10-11,78.222473,244.220001,9.425714,24.287947
2012-10-12,78.422997,242.360001,9.19,24.497686
2012-10-15,79.05191,244.179993,9.251429,24.757767
2012-10-16,80.923698,243.940002,9.435715,24.74099
2012-10-17,80.278595,247.490005,9.788571,24.824881
2012-10-18,78.787865,244.850006,9.622857,24.749372
2012-10-19,75.94841,240,9.282857,24.027864
2012-10-22,78.960991,233.779999,9.697143,23.490931
2012-10-23,76.386787,234.309998,9.745714,23.532881
2012-10-24,76.818947,228.490005,8.588572,23.407034
2012-10-25,75.911057,222.919998,8.787143,23.390259
2012-10-26,75.221115,238.240005,9.94,23.667114
2012-10-31,74.140106,232.889999,11.32,23.943966
2012-11-01,74.292061,232.139999,11.098572,24.766155
2012-11-02,71.833656,232.419998,10.985714,24.749372
2012-11-05,72.807571,234.330002,11.177143,24.858438
2012-11-06,72.58712,237.559998,10.91,25.051405
2012-11-07,69.809753,232.059998,11.097143,24.397015
2012-11-08,67.276321,227.350006,10.852858,24.170494
2012-11-09,68.441071,226.309998,11.128572,24.187271
2012-11-12,67.911865,226.470001,11.17,23.675497
2012-11-13,67.920616,226.600006,11.372857,22.914236
2012-11-14,67.167473,222.949997,11.397142,22.70277
2012-11-15,65.758789,220.600006,11.64,22.550512
2012-11-16,66.016472,225.229996,11.557143,22.432096
2012-11-19,70.776817,229.710007,11.622857,22.609722
2012-11-20,70.173798,233.779999,11.771428,22.592806
2012-11-21,70.272636,238.029999,11.857142,22.795815
2012-11-23,71.498688,239.880005,11.85,23.430204
2012-11-26,73.754372,243.619995,11.722857,23.167992
2012-11-27,73.16011,243.399994,11.868571,22.905779
2012-11-28,72.929924,247.110001,11.747143,23.142616
2012-11-29,73.733093,251.270004,11.625714,22.795815
2012-11-30,73.222649,252.050003,11.672857,22.516682
2012-12-03,73.33651,250.330002,10.857142,22.355965
2012-12-04,72.042892,252.490005,12.378572,22.305218
2012-12-05,67.406425,253.960007,11.91,22.558968
2012-12-06,68.463593,253.369995,12.31,22.609722
2012-12-07,66.713348,253.270004,12.282857,22.381344
2012-12-10,66.284225,247.770004,12.114285,22.787354
2012-12-11,67.731697,250.690002,12.297143,23.108782
2012-12-12,67.432701,251.759995,12.961429,23.041113
2012-12-13,66.267952,251.25,13.222857,22.931149
2012-12-14,63.778297,249.190002,13.328571,22.677397
2012-12-17,64.909309,253.860001,13.528571,22.922689
2012-12-18,66.794655,260.399994,13.662857,23.311789
2012-12-19,65.8451,257.98999,13.425714,23.100315
2012-12-20,65.27211,261.5,13.357142,23.41329
2012-12-21,64.971863,256.920013,13.048572,23.218744
2012-12-24,65.07695,258.619995,12.89,22.888857
2012-12-26,64.179939,248.630005,12.95,22.719683
2012-12-27,64.437637,248.309998,12.928572,22.80427
2012-12-28,63.7533,245.179993,12.761429,22.457466
2012-12-31,66.578217,250.869995,13.227143,22.592806
2013-01-02,68.687538,257.309998,13.144286,23.362539
2013-01-03,67.820526,258.480011,13.798572,23.049566
2013-01-04,65.931404,259.149994,13.711429,22.618179
2013-01-07,65.543602,268.459991,14.171429,22.575893
2013-01-08,65.719994,266.380005,13.88,22.457466
2013-01-09,64.692863,266.350006,13.701428,22.584349
2013-01-10,65.494797,265.339996,14,22.381344
2013-01-11,65.093193,267.940002,14.47,22.694309
2013-01-14,62.772461,272.730011,14.778571,22.74506
2013-01-15,60.792019,271.899994,14.527143,23.01573
2013-01-16,63.315441,268.929993,13.925714,22.871943
2013-01-17,62.888813,270.480011,13.957143,23.049566
2013-01-18,62.553524,272.119995,14.167143,23.049566
2013-01-22,63.150299,270.190002,13.972857,22.964981
2013-01-23,64.306274,268.109985,14.751429,23.35408
2013-01-24,56.360722,273.459991,20.98,23.370991
2013-01-25,55.032093,283.98999,24.222857,23.582458
2013-01-28,56.276905,276.040009,23.158571,23.607834
2013-01-29,57.332817,260.350006,24.16,23.692419
2013-01-30,57.152664,272.76001,23.957144,23.557081
2013-01-31,56.985012,265.5,23.605715,23.218744
2013-02-01,56.751068,265,23.542856,23.624756
2013-02-04,55.337345,259.980011,24.962856,23.210279
2013-02-05,57.279018,266.890015,24.912857,23.261034
2013-02-06,57.217709,262.220001,26.344286,23.125696
2013-02-07,58.919029,260.230011,25.994286,23.074945
2013-02-08,59.769661,261.950012,25.852858,23.303328
2013-02-11,60.392555,257.209991,25.412857,23.565544
2013-02-12,58.878742,258.700012,25.421429,23.582458
2013-02-13,58.766758,269.470001,26.610001,23.709335
2013-02-14,58.713898,269.23999,26.771429,23.717798
2013-02-15,57.904778,265.089996,27.072857,23.692419
2013-02-19,57.883381,269.75,28.064285,23.922693
2013-02-20,56.481571,266.410004,26.731428,23.769178
2013-02-21,56.130493,265.940002,26.735714,23.445091
2013-02-22,56.72821,265.420013,25.694286,23.675365
2013-02-25,55.720264,259.869995,25.617144,23.342747
2013-02-26,56.49667,259.359985,26.298571,23.342747
2013-02-27,55.942997,263.25,26.331429,23.718002
2013-02-28,55.54409,264.269989,26.868572,23.70948
2013-03-01,54.168705,265.73999,27.052856,23.837404
2013-03-04,52.857475,273.109985,25.887142,24.007978
2013-03-05,54.253006,275.589996,25.961428,24.178553
2013-03-06,53.563435,273.790009,26.134285,23.956806
2013-03-07,54.182541,273.880005,25.937143,23.999447
2013-03-08,54.326008,274.190002,26.385714,23.880053
2013-03-11,55.099892,271.23999,25.778572,23.769178
2013-03-12,53.911999,274.130005,26.015715,23.803291
2013-03-13,53.90192,275.100006,27.48,23.811821
2013-03-14,54.424156,265.73999,26.91,23.999447
2013-03-15,55.82848,261.820007,26.407143,23.914165
2013-03-18,57.346073,257.890015,26.512857,23.965336
2013-03-19,57.191277,256.410004,25.91,24.033562
2013-03-20,56.888012,257.279999,26.15,24.152966
2013-03-21,56.969803,253.389999,25.998571,23.97386
2013-03-22,58.124996,257.75,25.9,24.093262
2013-03-25,58.335133,256.019989,25.827143,24.016508
2013-03-26,58.028095,260.309998,27.23,24.016508
2013-03-27,56.888012,265.299988,27.177143,24.195606
2013-03-28,55.702641,266.48999,27.040001,24.400293
2013-04-01,53.972393,261.609985,26.061428,24.400293
2013-04-02,54.08313,263.320007,25.241428,24.56233
2013-04-03,54.359974,259.029999,24.248571,24.357649
2013-04-04,53.822647,259.079987,23.812857,24.39176
2013-04-05,53.253876,255.479996,23.522858,24.477053
2013-04-08,53.632641,258.950012,23.294285,24.383238
2013-04-09,53.729538,261.140015,24.194286,25.253157
2013-04-10,54.825577,264.769989,23.724285,25.824572
2013-04-11,54.654438,269.850006,24.715714,24.68174
2013-04-12,54.084393,272.869995,24.742857,24.553804
2013-04-15,52.832329,267.720001,25.214285,24.468521
2013-04-16,53.636421,272.339996,25.121429,24.707321
2013-04-17,50.686813,267.399994,24.194286,24.587925
2013-04-18,49.334076,259.420013,23.402857,24.553804
2013-04-19,49.142811,260.320007,23.338572,25.389614
2013-04-22,50.167118,263.549988,24.91,26.293644
2013-04-23,51.105846,268.899994,30.998571,26.09749
2013-04-24,51.021542,268.779999,30.959999,27.0868
2013-04-25,51.388988,274.700012,30.535715,27.240313
2013-04-26,52.498859,254.809998,30.792856,27.112389
2013-04-29,54.124653,249.740005,30.715714,27.811728
2013-04-30,55.717735,253.809998,30.867144,28.22963
2013-05-01,55.278572,248.229996,30.415714,27.905539
2013-05-02,56.062534,252.550003,30.641428,28.280802
2013-05-03,56.623756,258.049988,30.492857,28.562252
2013-05-06,57.973991,255.720001,30.098572,28.783995
2013-05-07,57.716034,257.730011,29.464285,28.408731
2013-05-08,58.367859,258.679993,29.801428,28.13582
2013-05-09,57.858635,260.160004,30.915714,27.854372
2013-05-10,57.377308,263.630005,31.098572,27.879957
2013-05-13,57.601505,264.51001,32.76857,28.16993
2013-05-14,56.223347,268.329987,33.424286,28.796875
2013-05-15,54.322041,266.559998,34.771427,29.071711
2013-05-16,55.047863,264.119995,33.861427,29.269249
2013-05-17,54.880653,269.899994,34.142857,29.947729
2013-05-20,56.105534,267.630005,34.221428,30.128088
2013-05-21,55.691338,268.859985,33.869999,29.930548
2013-05-22,55.905399,262.959991,32.651428,29.724434
2013-05-23,56.005478,261.799988,32.311428,29.329363
2013-05-24,56.386745,261.73999,32.677143,29.432426
2013-05-28,55.916805,267.290009,30.598572,30.076557
2013-05-29,56.361404,265.529999,30.762857,29.95631
2013-05-30,57.201233,266.829987,31.808571,30.085138
2013-05-31,56.966885,269.200012,32.32143,29.973494
2013-06-03,57.0923,266.880005,31.709999,30.566093
2013-06-04,56.913689,265.700012,32.187141,30.050791
2013-06-05,56.381676,267.170013,31.922857,29.870432
2013-06-06,55.539318,267.829987,31.105715,30.025028
2013-06-07,55.963673,276.869995,31.459999,30.634789
2013-06-10,55.593803,281.070007,31.561428,30.46303
2013-06-11,55.430393,274.779999,30.637142,29.921967
2013-06-12,54.745121,271.670013,29.662857,30.05937
2013-06-13,55.222649,275.790009,30.77,29.818899
2013-06-14,54.474041,273.98999,30.57,29.544071
2013-06-17,54.72105,278.059998,32.747143,30.05937
2013-06-18,54.691902,281.76001,32.689999,30.042198
2013-06-19,53.581032,278.160004,33.187141,29.707254
2013-06-20,52.800743,273.440002,31.931429,28.762533
2013-06-21,52.37767,273.359985,30.985714,28.573576
2013-06-24,50.989372,270.609985,30.799999,28.960064
2013-06-25,51.000767,272.089996,30.414286,28.91712
2013-06-26,50.423168,277.570007,30.299999,29.501131
2013-06-27,49.879761,277.549988,30.709999,29.733017
2013-06-28,50.228096,277.690002,30.155714,29.664309
2013-07-01,51.835533,282.100006,32.040001,29.509716
2013-07-02,53.00975,283.730011,31.637142,29.149006
2013-07-03,53.302349,284.029999,31.558571,29.209126
2013-07-05,52.87421,285.880005,32.157143,29.380896
2013-07-08,52.574001,290.589996,33.299999,29.483953
2013-07-09,53.498684,291.529999,35.34,29.501131
2013-07-10,53.293491,292.329987,34.831429,29.80172
2013-07-11,54.124424,299.660004,34.881428,30.651972
2013-07-12,54.025631,307.549988,36.751427,30.634789
2013-07-15,54.14344,306.570007,36.854286,31.064209
2013-07-16,54.493038,306.869995,37.21143,31.150099
2013-07-17,54.506973,308.690002,38.274284,30.69492
2013-07-18,54.690643,304.109985,38.058571,30.437262
2013-07-19,53.828033,305.230011,37.797142,26.967554
2013-07-22,54.000305,303.480011,37.422855,27.491446
2013-07-23,53.073082,301.059998,35.751427,27.328264
2013-07-24,55.799004,298.940002,34.471428,27.448503
2013-07-25,55.544411,303.399994,35.248573,26.958963
2013-07-26,55.859806,312.01001,35.187141,27.1565
2013-07-29,56.721161,306.100006,34.994286,27.087795
2013-07-30,57.421642,302.410004,34.822857,27.354029
2013-07-31,57.321556,301.220001,34.925713,27.345446
2013-08-01,57.847237,305.570007,35.58857,27.19944
2013-08-02,58.589516,304.209991,35.168571,27.388384
2013-08-05,59.464787,300.98999,36.262856,27.225208
2013-08-06,58.932804,300.75,36.557144,27.12215
2013-08-07,58.898598,296.910004,35.601429,27.534386
2013-08-08,58.781296,295.73999,35.771427,28.247227
2013-08-09,57.944847,297.26001,36.107143,28.084051
2013-08-12,59.590954,296.690002,36.657143,28.230045
2013-08-13,62.422825,293.970001,37.027142,27.875443
2013-08-14,63.561466,291.339996,37.401428,27.979229
2013-08-15,63.48624,286.470001,36.201427,27.49489
2013-08-16,64.049812,284.820007,36.98143,27.503544
2013-08-19,64.739624,285.570007,37.111427,27.148939
2013-08-20,63.889168,287.089996,39.041428,27.347862
2013-08-21,64.053635,284.570007,38.624287,27.339212
2013-08-22,64.13015,289.730011,38.535713,28.01383
2013-08-23,63.882786,290.01001,39.765713,30.054966
2013-08-26,64.131409,286.209991,40.388573,29.536036
2013-08-27,62.297878,280.929993,39.434284,28.766285
2013-08-28,62.592426,281.579987,40.48,28.558708
2013-08-29,62.694427,283.980011,41.121429,29.017096
2013-08-30,62.123211,280.980011,40.558571,28.887365
2013-09-03,62.296619,288.799988,41.285713,27.572729
2013-09-04,63.585686,293.640015,41.775715,26.984604
2013-09-05,63.149612,294.100006,42.158573,27.01055
2013-09-06,63.525749,295.859985,41.648571,26.941362
2013-09-09,64.539421,299.709991,42.021427,27.382452
2013-09-10,63.069309,300.359985,44.722858,28.01383
2013-09-11,59.635578,299.640015,44.042858,28.316542
2013-09-12,60.270561,298.859985,43.058571,28.273294
2013-09-13,59.277279,297.920013,43.664288,28.56736
2013-09-16,57.392746,296.059998,43.165714,28.368433
2013-09-17,58.055786,304.170013,42.792858,28.480862
2013-09-18,59.249237,312.029999,43.845715,28.818174
2013-09-19,60.220814,312.059998,43.642857,29.094936
2013-09-20,59.597328,316.339996,44.832859,28.359783
2013-09-23,62.559277,311.48999,43.148571,28.316542
2013-09-24,62.362907,314.130005,43.784286,28.065718
2013-09-25,61.397717,312.649994,43.877144,28.117613
2013-09-26,61.995693,318.119995,44.787144,28.342487
2013-09-27,61.553261,316.01001,44.628571,28.774931
2013-09-30,60.788208,312.640015,44.172855,28.783575
2013-10-01,62.217548,320.950012,46.374287,29.043051
2013-10-02,62.421558,320.51001,47.247143,29.337111
